"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2349,0.1926,0.2965,0.0819,0.3362,0.2258,0.2155,0.0327,-0.3766,-0.216,-0.3231,-0.0764,0.3655,0.1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2349,1,0.2671,0.1437,0.1277,0.0966,-0.195,0.1627,0.2658,-0.1996,-0.3395,-0.2558,0.2936,0.1282,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1926,0.2671,1,0.2613,0.3824,0.2054,0.106,0.1469,0.1831,-0.1229,-0.2037,-0.3057,0.1892,0.2694,0.5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2965,0.1437,0.2613,1,0.308,0.2493,0.0512,0.0412,0.0644,-0.15,-0.1819,-0.2039,0.0767,0.3508,0.3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0819,0.1277,0.3824,0.308,1,0.3384,0.2631,0.2544,0.3838,-0.0075,-0.0658,-0.2687,0.1333,0.0207,0.2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3362,0.0966,0.2054,0.2493,0.3384,1,0.0306,0.0436,-0.0569,-0.2469,-0.1433,-0.0569,-0.224,0.3827,0.2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2258,-0.195,0.106,0.0512,0.2631,0.0306,1,0.1106,0.2833,-0.0139,0.0516,-0.0752,-0.061,-0.0019,0.0591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2155,0.1627,0.1469,0.0412,0.2544,0.0436,0.1106,1,0.3113,-0.1806,-0.2913,-0.1686,-0.0447,0.2308,0.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0327,0.2658,0.1831,0.0644,0.3838,-0.0569,0.2833,0.3113,1,-0.1141,-0.3099,-0.299,0.1122,0.0303,0.1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3766,-0.1996,-0.1229,-0.15,-0.0075,-0.2469,-0.0139,-0.1806,-0.1141,1,0.4663,0.5837,0.0894,-0.0709,-0.2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
