"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.1374,0.0919,0.1729,-0.1536,0.0419,0.103,0.0036,-0.0198,0.044,-0.2308,-0.2903,-0.0309,0.2593,-0.1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1374,1,0.2694,-0.0418,0.0921,-0.0654,0.1721,-0.0054,0.0343,-0.0351,-0.0163,-0.1972,0.1346,0.0945,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0919,0.2694,1,-0.0094,-0.1085,-0.0927,-0.1641,-0.2082,0.0037,-0.1788,-0.2228,-0.3652,-0.0873,-0.1994,-0.0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1729,-0.0418,-0.0094,1,0.0401,0.1459,-0.1412,0.2141,0.1643,-0.1889,-0.2936,-0.2108,-0.0023,0.0388,0.2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1536,0.0921,-0.1085,0.0401,1,0.1814,0.231,0.1126,0.0226,0.001,0.0372,0.0118,-0.0956,0.0768,0.2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0419,-0.0654,-0.0927,0.1459,0.1814,1,-0.0577,0.1752,0.2203,-0.2354,-0.2069,-0.1139,-0.0752,-0.0501,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.103,0.1721,-0.1641,-0.1412,0.231,-0.0577,1,0.1099,0.2239,0.0491,0.1871,0.0982,0.0261,0.1596,0.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0036,-0.0054,-0.2082,0.2141,0.1126,0.1752,0.1099,1,0.2082,-0.2491,-0.132,-0.087,0.1624,-0.0018,0.2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0198,0.0343,0.0037,0.1643,0.0226,0.2203,0.2239,0.2082,1,-0.2581,-0.2829,-0.0699,0.087,-0.0303,-0.0461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.044,-0.0351,-0.1788,-0.1889,0.001,-0.2354,0.0491,-0.2491,-0.2581,1,0.365,0.3907,0.0585,0.0118,0.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2308,-0.0163,-0.2228,-0.2936,0.0372,-0.2069,0.1871,-0.132,-0.2829,0.365,1,0.2567,-0.034,-0.0987,-0.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2903,-0.1972,-0.3652,-0.2108,0.0118,-0.1139,0.0982,-0.087,-0.0699,0.3907,0.2567,1,0.0868,-0.0468,0.0347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.0309,0.1346,-0.0873,-0.0023,-0.0956,-0.0752,0.0261,0.1624,0.087,0.0585,-0.034,0.0868,1,-0.041,0.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2593,0.0945,-0.1994,0.0388,0.0768,-0.0501,0.1596,-0.0018,-0.0303,0.0118,-0.0987,-0.0468,-0.041,1,-0.0826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.1001,0.026,-0.0618,0.2792,0.2744,0.1875,0.1376,0.2064,-0.0461,0.0327,-0.0446,0.0347,0.0896,-0.0826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7204,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7098,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6488,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7769,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8012,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7903,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8445,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7887,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9032,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7754,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993
