"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9975,0.1123,-0.0147,0.1828,0.0778,0.4194,0.0816,0.1033,-0.0438,0.113,0.0832,-0.0799,-0.0567,0.0469,0.1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1123,0.9963,-0.0317,0.3166,-0.0841,0.198,-0.0938,-0.1581,-0.1283,-0.0162,0.0835,0.0316,0.0355,0.0771,-0.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0147,-0.0317,0.9997,0.1668,-0.038,-0.0024,-0.1863,0.0663,0.0843,-0.2212,-0.1044,0.041,-0.0904,0.0526,0.1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1828,0.3166,0.1668,0.9816,0.1105,0.3804,-0.2221,0.1924,-0.0042,-0.1421,0.0136,-0.0505,0.1476,0.06,0.2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0778,-0.0841,-0.038,0.1105,0.9954,0.2891,0.18,0.471,0.1126,-0.2446,-0.2511,-0.0627,0.0402,0.1136,0.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.4194,0.198,-0.0024,0.3804,0.2891,0.9978,0.0233,0.3539,-0.1335,-0.0553,-0.0583,-0.0673,0.0112,0.1534,0.2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0816,-0.0938,-0.1863,-0.2221,0.18,0.0233,0.9791,0.0693,0.0257,-0.0464,-0.2129,-0.1128,-0.1057,0.0447,0.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1033,-0.1581,0.0663,0.1924,0.471,0.3539,0.0693,0.9968,0.1487,-0.0385,-7e-04,0.0141,-4e-04,0.0208,0.2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0438,-0.1283,0.0843,-0.0042,0.1126,-0.1335,0.0257,0.1487,0.9968,0.0519,0.1137,0.1554,-0.1462,-0.0398,0.0607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.113,-0.0162,-0.2212,-0.1421,-0.2446,-0.0553,-0.0464,-0.0385,0.0519,0.9983,0.5298,0.2644,-0.0208,0.1012,-0.3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0832,0.0835,-0.1044,0.0136,-0.2511,-0.0583,-0.2129,-7e-04,0.1137,0.5298,0.9993,0.2974,-0.0223,0.0243,-0.4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0799,0.0316,0.041,-0.0505,-0.0627,-0.0673,-0.1128,0.0141,0.1554,0.2644,0.2974,0.9991,-0.2454,-0.0415,-0.1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.0567,0.0355,-0.0904,0.1476,0.0402,0.0112,-0.1057,-4e-04,-0.1462,-0.0208,-0.0223,-0.2454,0.9773,0.1305,0.1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0469,0.0771,0.0526,0.06,0.1136,0.1534,0.0447,0.0208,-0.0398,0.1012,0.0243,-0.0415,0.1305,0.9894,0.0608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.1655,-0.0191,0.1578,0.2926,0.349,0.2495,0.2715,0.2773,0.0607,-0.3623,-0.4896,-0.1543,0.1355,0.0608,0.8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8923,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6592,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8379,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6459,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5348,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7781,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6015,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8903,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9986,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8683,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8611,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7536
