"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0,0,0,0,0,0.1205,0,0,0,0,0
"A_Rspct",0,0.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0
"A_Trust",0,0,0.1182,0,0,0,0,0,0.1141,0,0,0,0,0,0,0.1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0986,0,0.1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982,0,0,0,0,0,0,0.0936,0,0
"C_Rspnbl",0,0,0,0,0,0.1212,0.1206,0,0,0,0,0,0,0,0,0.1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1255,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1491,0,0,0,0,0,0,0,0,0,0,0,0.1617,0,0,0,0.3258,0,0,0,0,0.1638,0.2012
"E_Scblty",0,0,0,0,0,0,0,0,0.1116,0,0,0,0,0,0,0,0,0,0.1186,0,0,0,0.1603,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1091,0,0.1077,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1089,0,0,0.1069,0,0,0,0,0,0,0,0,0,0,0.1103,0,0.11,0,0,0
"N_EmoVol",0,0.1155,0,0,0,0,0,0,0,0,0,0.1144,0,0,0,0,0,0.1138,0,0,0,0,0.1113,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1205,0,0,0,0,0.1192,0,0,0,0,0,0,0,0,0,0
