"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1093,0,0,0.0988,0,0,0,0.1051,0,0,0,0,0,0,0.0974,0,0,0,0,0,0,0.1047,0,0,0,0,0,0,0
"A_Trust",0,0,0.12,0,0,0.1282,0,0,0,0,0.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0.1141,0
"C_Org",0,0,0,0.1325,0,0,0,0,0,0.1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1211,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1131,0.1167,0,0,0,0.1135,0,0,0,0.1204,0,0,0,0,0,0,0,0,0.1137,0,0,0,0,0,0.1157,0
"C_Rspnbl",0,0,0.1149,0,0,0.1121,0,0,0,0,0,0,0,0,0.1137,0,0,0,0,0,0,0,0,0,0,0.113,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.1269,0.1304,0,0,0,0,0,0.1211,0,0,0,0,0,0.1154,0,0,0,0,0,0,0,0.1165,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1019,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0,0,0,0,0,0,0
"N_Anxty",0,0.1297,0,0,0,0,0,0,0,0.1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.1053,0.1094,0,0,0.1041,0,0,0,0,0.1048,0,0,0,0,0,0,0,0,0.1019,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0.1219,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1213,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.1295,0,0,0,0.1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0.1311,0,0,0,0,0,0,0,0,0,0.1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1196,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0.1315,0,0,0.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
