"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1743,0,0,0,0,0,0,0,0,0.1679,0,0,0,0,0,0,0,0,0,0,0.2703,0,0,0,0,0,0,0,0.1754,0
"A_Rspct",0,0.1043,0,0,0,0.1081,0,0,0,0,0,0,0,0,0,0,0,0.1084,0,0,0.1166,0,0,0.1073,0,0,0,0,0,0
"A_Trust",0,0,0.1406,0,0,0,0,0,0,0,0,0,0,0,0,0.1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1347,0,0,0,0,0,0.1361,0,0,0,0,0,0,0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1447,0,0,0,0,0,0,0
"C_Rspnbl",0.1099,0,0,0,0,0.1088,0.1071,0,0,0,0.1098,0.0998,0,0,0,0.1181,0,0.1032,0,0,0,0.1145,0.1088,0,0,0,0,0.0962,0,0
"E_Assert",0,0.1428,0,0,0,0,0.1323,0,0,0,0,0,0,0.1372,0,0,0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.104,0,0,0.102,0,0,0,0,0,0.0978,0,0,0,0,0,0,0,0.0985,0,0,0,0,0.0956
"E_Scblty",0,0,0,0,0,0,0,0,0.1485,0,0,0,0,0.1466,0,0.1256,0,0,0,0,0,0,0,0,0,0,0,0.1279,0,0
"N_Anxty",0,0,0,0,0,0.1357,0,0.1344,0,0.135,0,0,0,0,0,0,0,0,0.1335,0,0,0,0,0,0,0,0.1249,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1105,0,0.11,0,0.1086,0,0.118,0.1088,0,0,0,0.1218,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0.1566,0.1607,0,0,0,0.1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1281,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0.1282,0,0
"O_IntCur",0.1719,0,0,0,0,0,0,0,0.1632,0,0,0,0,0,0.1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
