"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.3623,0.3406,0.2827,0.0421,0.3052,-0.0575,0.1455,-0.131,0.0332,-0.039,-0.3716,0.0534,0.3889,-0.0273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3623,1,0.18,0.1643,0.0443,0.2006,0.238,0.1991,-0.0957,-0.0896,-0.0623,-0.2646,-0.014,0.3707,0.0609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3406,0.18,1,0.1351,-0.0984,0.0714,-0.0762,0.365,-0.0633,-0.0103,-0.119,-0.4151,0.0608,0.2803,-0.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2827,0.1643,0.1351,1,0.0644,0.306,-0.0038,-0.0015,-0.0453,-0.1539,-0.0406,-0.0429,0.2331,0.0468,-0.0307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0421,0.0443,-0.0984,0.0644,1,0.214,0.0905,-0.1167,-0.0157,-0.0224,-0.2826,-0.255,0.0231,-0.0899,0.1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3052,0.2006,0.0714,0.306,0.214,1,-0.1417,0.4232,0.0554,-0.2225,0.1235,-0.1897,0.0522,0.203,-0.0666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0575,0.238,-0.0762,-0.0038,0.0905,-0.1417,1,-0.1611,0.0802,0.0936,-0.076,-0.0413,0.0134,0.0321,0.2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1455,0.1991,0.365,-0.0015,-0.1167,0.4232,-0.1611,1,0.421,-0.1107,-0.2037,-0.1783,0.2009,0.3723,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.131,-0.0957,-0.0633,-0.0453,-0.0157,0.0554,0.0802,0.421,1,-0.0511,-0.2038,0.1292,0.1084,0.1417,-0.0511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0332,-0.0896,-0.0103,-0.1539,-0.0224,-0.2225,0.0936,-0.1107,-0.0511,1,0.4132,0.0748,0.0419,-0.2146,-0.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.039,-0.0623,-0.119,-0.0406,-0.2826,0.1235,-0.076,-0.2037,-0.2038,0.4132,1,0.3384,0.0726,-0.2311,-0.2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3716,-0.2646,-0.4151,-0.0429,-0.255,-0.1897,-0.0413,-0.1783,0.1292,0.0748,0.3384,1,0.1689,-0.3447,-0.1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0534,-0.014,0.0608,0.2331,0.0231,0.0522,0.0134,0.2009,0.1084,0.0419,0.0726,0.1689,1,-0.1511,-0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.3889,0.3707,0.2803,0.0468,-0.0899,0.203,0.0321,0.3723,0.1417,-0.2146,-0.2311,-0.3447,-0.1511,1,-0.1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0273,0.0609,-0.1249,-0.0307,0.1399,-0.0666,0.2837,0.0363,-0.0511,-0.1394,-0.2232,-0.1384,-0.0044,-0.1341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
