"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1267,0,0,0,0,0,0,0,0.1289,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0.1477,0,0,0,0
"A_Rspct",0,0.1718,0.1701,0,0.1712,0,0,0,0,0,0,0,0,0,0,0.1669,0,0,0,0,0,0,0,0,0,0,0.2474,0,0,0
"A_Trust",0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1198,0,0,0,0,0
"C_Org",0,0.1563,0,0.1383,0.1571,0,0,0,0,0,0,0,0.145,0,0.1749,0,0.1506,0,0,0,0.1961,0,0,0,0,0,0,0,0.1709,0
"C_Prdctv",0,0,0,0,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.1707,0,0,0,0.1949,0,0.193,0.191,0,0,0,0,0,0,0,0,0,0.2628,0,0,0,0,0,0.2038,0,0,0,0,0
"E_Assert",0.1002,0,0,0.0976,0,0,0.1053,0,0,0,0,0.1033,0,0,0.1159,0,0.1136,0,0,0.1083,0.1095,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1159,0.1117,0,0,0.1085,0,0,0,0.106,0,0.1269,0,0,0,0,0,0,0.1151,0,0,0,0,0,0,0,0.1144,0
"E_Scblty",0,0,0,0.0862,0.09,0,0.0959,0.0927,0.1066,0.0984,0,0.1,0.0815,0,0,0,0,0.0906,0,0,0.0835,0.0833,0,0,0,0,0,0,0.083,0
"N_Anxty",0,0,0.1147,0,0,0,0.0729,0.0896,0,0.1466,0.1,0,0,0,0,0,0.0981,0.1019,0,0.1043,0,0,0.099,0.1079,0,0.0896,0,0,0,0.0992
"N_Depr",0,0,0.1168,0.1051,0,0,0,0,0,0,0.1156,0,0,0,0.1162,0,0,0,0,0,0.1092,0,0.1039,0,0,0,0,0,0,0
"N_EmoVol",0.1536,0.1433,0,0,0,0,0,0,0,0,0,0.1386,0,0,0,0,0,0,0,0,0,0.1702,0,0,0.1476,0,0,0.1276,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0.1489,0,0.1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1948,0,0,0,0,0,0,0,0,0,0,0.2708,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428,0,0,0,0,0,0.1511,0,0.1399,0,0,0,0,0,0,0
