"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1111,0,0,0,0.1303,0.1259,0,0.1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1336,0.157,0,0,0,0,0,0
"A_Rspct",0,0.1124,0,0.1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268,0.122,0,0
"A_Trust",0,0,0.1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305,0,0,0,0
"C_Org",0,0,0,0.152,0.1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1822,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1618,0,0,0,0,0,0,0,0,0,0,0.2484,0,0.1681,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.0884,0.108,0,0,0,0.1026,0.0896,0,0,0.1119,0,0,0.0892,0,0,0,0,0,0.115,0.0849,0,0,0,0,0.1014,0,0.1094,0,0,0
"E_Assert",0,0,0.143,0,0,0,0.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145
"E_EnerLev",0,0,0.1194,0,0.1222,0,0,0.1229,0,0,0,0,0,0,0,0,0.1222,0,0,0,0,0,0,0.1239,0,0,0,0,0,0
"E_Scblty",0.1569,0,0,0,0,0,0,0,0.1541,0,0.1385,0,0,0,0,0,0,0,0,0.1736,0,0.1212,0,0,0,0,0.1495,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1215,0,0,0,0.1193,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0.069,0,0,0.0643,0,0.0711,0,0.0608,0,0,0.0936,0.0849,0.0565,0,0,0.0696,0,0,0.0707,0.059,0,0.0593,0.0758,0,0,0.0715,0,0.0566,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1311,0,0,0,0,0,0,0,0,0.147,0,0,0.1423,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
