"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9933,0.0365,-0.0325,0.3896,0.141,0.1728,0.3277,0.2284,0.2941,-0.2126,-0.1785,-0.1049,2e-04,0.2989,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0365,0.9995,0.3309,0.0436,0.2852,0.3261,0.1396,0.1241,-0.0102,-0.2177,-0.3946,-0.2008,0.0177,0.4671,0.1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0325,0.3309,0.9968,0.1247,0.1711,0.3287,0.2435,0.1611,0.0666,-0.3914,-0.4585,-0.4063,0.0651,0.3351,0.0981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.3896,0.0436,0.1247,0.9926,0.5511,0.3485,0.3817,0.4059,0.3703,-0.213,-0.357,-0.1396,-0.0252,0.1674,0.3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.141,0.2852,0.1711,0.5511,0.9615,0.3863,0.2578,0.5385,0.2643,-0.1586,-0.2934,-0.1579,-0.0363,0.2264,0.4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1728,0.3261,0.3287,0.3485,0.3863,0.9963,0.2265,0.3272,0.1473,-0.305,-0.3641,-0.1888,0.0616,0.3532,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.3277,0.1396,0.2435,0.3817,0.2578,0.2265,0.9999,0.1336,0.4509,-0.3339,-0.4343,-0.3517,-0.0725,0.0327,0.0359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2284,0.1241,0.1611,0.4059,0.5385,0.3272,0.1336,0.9842,0.3927,-0.1094,-0.3021,-0.1011,0.0244,0.2532,0.2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2941,-0.0102,0.0666,0.3703,0.2643,0.1473,0.4509,0.3927,0.9828,-0.1847,-0.2716,-0.0245,-0.031,0.1767,-0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2126,-0.2177,-0.3914,-0.213,-0.1586,-0.305,-0.3339,-0.1094,-0.1847,0.9933,0.6669,0.4728,-0.0407,-0.1844,0.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1785,-0.3946,-0.4585,-0.357,-0.2934,-0.3641,-0.4343,-0.3021,-0.2716,0.6669,0.9918,0.4606,0.0057,-0.4141,-0.0511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1049,-0.2008,-0.4063,-0.1396,-0.1579,-0.1888,-0.3517,-0.1011,-0.0245,0.4728,0.4606,0.9719,-0.0372,-0.2942,-0.0543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",2e-04,0.0177,0.0651,-0.0252,-0.0363,0.0616,-0.0725,0.0244,-0.031,-0.0407,0.0057,-0.0372,0.9744,0.18,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2989,0.4671,0.3351,0.1674,0.2264,0.3532,0.0327,0.2532,0.1767,-0.1844,-0.4141,-0.2942,0.18,0.9994,0.1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.046,0.1303,0.0981,0.3712,0.4111,0.19,0.0359,0.2763,-0.0081,0.1622,-0.0511,-0.0543,0.068,0.1807,0.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7703,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7869,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8318,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0238,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9545,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7636,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6225,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6623,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9753,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5416,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7541,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6234,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5766,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8208
