"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.1816,0.2922,0.1768,-0.103,-0.0479,0.1327,-0.1153,0.221,-0.1625,0.1216,-0.0204,0.1344,0.1817,0.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1816,1,0.0546,0.3096,0.2062,-0.0111,0.2238,-0.0402,-0.0486,-0.4955,-0.2122,-0.1273,-0.1363,-0.0102,0.0613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2922,0.0546,1,0.2153,0.0271,-0.0242,0.0352,0.1662,-0.1533,-0.0237,-0.0527,-0.4017,-0.1081,0.1719,-0.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1768,0.3096,0.2153,1,0.2836,0.2625,0.1613,0.0836,-0.0713,-0.2316,-0.2436,-0.0074,-0.1651,-0.0906,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.103,0.2062,0.0271,0.2836,1,0.027,0.2273,0.2641,0.0565,-0.0822,-0.0296,-0.0681,-0.1792,-0.3728,0.2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0479,-0.0111,-0.0242,0.2625,0.027,1,0.3289,-0.0835,0.0861,0.004,-0.3594,-0.0778,-0.0451,0.0703,0.1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1327,0.2238,0.0352,0.1613,0.2273,0.3289,1,0.1062,0.3401,-0.2154,-0.2378,-0.3506,0.0193,0.1431,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1153,-0.0402,0.1662,0.0836,0.2641,-0.0835,0.1062,1,0.0341,-0.0196,-0.2418,-0.2117,0.0988,0.0297,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.221,-0.0486,-0.1533,-0.0713,0.0565,0.0861,0.3401,0.0341,1,-0.0537,-0.2705,-0.1171,0.158,0.0424,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1625,-0.4955,-0.0237,-0.2316,-0.0822,0.004,-0.2154,-0.0196,-0.0537,1,0.1588,0.0958,0.0229,0.0306,-0.1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1216,-0.2122,-0.0527,-0.2436,-0.0296,-0.3594,-0.2378,-0.2418,-0.2705,0.1588,1,0.1999,0.2322,-0.2566,-0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0204,-0.1273,-0.4017,-0.0074,-0.0681,-0.0778,-0.3506,-0.2117,-0.1171,0.0958,0.1999,1,-0.2457,-0.3196,0.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1344,-0.1363,-0.1081,-0.1651,-0.1792,-0.0451,0.0193,0.0988,0.158,0.0229,0.2322,-0.2457,1,0.1658,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.1817,-0.0102,0.1719,-0.0906,-0.3728,0.0703,0.1431,0.0297,0.0424,0.0306,-0.2566,-0.3196,0.1658,1,-0.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0243,0.0613,-0.1204,0.141,0.2458,0.1963,0.139,-0.004,0.231,-0.1226,-0.0162,0.0234,0.107,-0.0644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6909,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6703,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9845,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5189,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3224,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5584,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9272,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5866,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6617,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6861,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6555,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3577
