"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.0743,0.0871,0.0106,0.0219,-0.0754,0.0098,0.0645,0.1184,-0.132,-0.2462,-0.3167,-0.0491,0.0619,-0.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0743,1,0.1259,0.2091,-0.0653,0.2482,0.0175,-0.0139,0.29,-0.0457,-0.055,-0.0507,-0.1741,0.3058,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0871,0.1259,1,0.1197,0.2241,0.1502,0.343,0.1919,0.0826,-0.4826,-0.1973,-0.3399,-0.1083,0.3756,-0.1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0106,0.2091,0.1197,1,0.4466,0.5515,-0.0585,0.2932,0.3198,-0.2734,-0.273,-0.2113,-0.2137,0.2908,-0.0328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0219,-0.0653,0.2241,0.4466,1,0.4683,0.1425,0.3836,-0.0745,-0.244,-0.2793,-0.0146,-0.0344,0.2026,-0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0754,0.2482,0.1502,0.5515,0.4683,1,0.0587,0.4035,0.102,-0.1192,-0.3524,-0.1341,-0.3325,0.2485,-0.0785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0098,0.0175,0.343,-0.0585,0.1425,0.0587,1,0.1781,0.2451,-0.1763,-0.1642,-0.2511,-0.0058,0.0839,-0.0228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0645,-0.0139,0.1919,0.2932,0.3836,0.4035,0.1781,1,0.1462,-0.1872,-0.3406,-0.2864,-0.3221,0.294,0.1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1184,0.29,0.0826,0.3198,-0.0745,0.102,0.2451,0.1462,1,-0.3295,-0.2891,-0.2016,-0.2512,0.1507,0.1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.132,-0.0457,-0.4826,-0.2734,-0.244,-0.1192,-0.1763,-0.1872,-0.3295,1,0.2396,0.3886,0.0285,-0.2834,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
