"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.2232,0,0,-0.3565,0,0,0,0,0,0,0,0,0,0.2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2953,0
"A_Rspct",0,0.1611,0,-0.3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0522,0,0,0,0,0,0,0,0,0,0,0,0,0.3107,0,0,0,0,0,0,0.3223,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.2962,0,0.3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.4475,0,0,0,0,0.2087,0,0,0.2954,0,0,0,0,-0.2811,0,0.4673,0,0,0,0,0,0,0,0,-0.2789,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.0089,0,0.2968,0,0.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2937
"E_EnerLev",0,0,0,0,0,0,0,-0.2884,0,0,0,0,0,0,0,0,0,0,0,0,0.4073,0,0,0,0,0,0,0.2782,0.3583,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4597,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",-0.2581,0,0,0,0,0,0,0,-0.2506,0,-0.0698,0,0,0,0,0,0,0,0,-0.3637,0.5992,0,-0.3278,0,0.5046,0,0.2347,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0312,0,0,0,0,0,-0.3765,0,-0.3082,0,0,0,0,0,0,0,0,-0.2575,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615,0,0,0.3994,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
