"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9928,0.2438,0.1728,0.1603,-0.0425,0.1667,0.0362,0.1504,0.4974,-0.1808,-0.1526,-0.3026,0.0029,0.2571,0.1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2438,0.9922,0.3724,0.007,0.0411,0.3244,-0.13,0.4524,0.1161,-0.5476,-0.4514,-0.5377,-0.1848,0.3513,0.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1728,0.3724,0.9843,0.2694,0.2805,0.3637,0.0552,0.2884,0.1064,-0.4695,-0.5333,-0.4879,0.0337,0.2367,0.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1603,0.007,0.2694,0.9998,0.1983,0.2412,-0.065,0.1748,0.0214,-0.2056,-0.3062,-0.1501,0.0408,0.0923,0.0376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0425,0.0411,0.2805,0.1983,0.9701,0.4109,-0.0685,0.2956,0.3319,-0.0395,-0.0931,0.0263,0.1326,0.0843,0.1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1667,0.3244,0.3637,0.2412,0.4109,0.9964,-0.1113,0.2451,0.1882,-0.5061,-0.3365,-0.3732,0.0078,0.1655,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0362,-0.13,0.0552,-0.065,-0.0685,-0.1113,0.9876,-0.2282,0.2364,-0.067,-0.0562,0.0824,-0.0496,-0.0515,0.2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1504,0.4524,0.2884,0.1748,0.2956,0.2451,-0.2282,0.9982,0.331,-0.3269,-0.3201,-0.3186,0.1658,0.4778,0.2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.4974,0.1161,0.1064,0.0214,0.3319,0.1882,0.2364,0.331,0.9572,-0.1098,-0.2371,-0.2475,0.1648,0.1562,0.2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1808,-0.5476,-0.4695,-0.2056,-0.0395,-0.5061,-0.067,-0.3269,-0.1098,0.9996,0.5488,0.5693,0.0645,-0.3811,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1526,-0.4514,-0.5333,-0.3062,-0.0931,-0.3365,-0.0562,-0.3201,-0.2371,0.5488,0.965,0.6812,-0.0177,-0.418,0.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3026,-0.5377,-0.4879,-0.1501,0.0263,-0.3732,0.0824,-0.3186,-0.2475,0.5693,0.6812,0.9832,-0.1839,-0.3051,0.0859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0029,-0.1848,0.0337,0.0408,0.1326,0.0078,-0.0496,0.1658,0.1648,0.0645,-0.0177,-0.1839,0.9989,-0.0481,0.1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2571,0.3513,0.2367,0.0923,0.0843,0.1655,-0.0515,0.4778,0.1562,-0.3811,-0.418,-0.3051,-0.0481,0.9991,0.0952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.1902,0.0742,0.0435,0.0376,0.1393,-0.0041,0.2049,0.2172,0.2068,0.037,0.0907,0.0859,0.1605,0.0952,0.9979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5069,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6431,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8473,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0307,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2575,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7929,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4885,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5834,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4975,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9006,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1104,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9194,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6757,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9546
