"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.3188,0.3557,0.4345,0.2847,0.5165,0.5964,0.3977,0.2107,-0.3902,-0.4719,-0.3316,-0.1006,0.3056,0.5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3188,1,0.3112,0.3408,0.2304,0.4679,0.1893,0.2773,-0.1025,-0.1556,-0.2132,-0.1403,0.056,0.0856,-0.0684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3557,0.3112,1,0.0896,-0.0113,0.1478,0.0305,-0.0324,0.0309,-0.0399,-0.3241,-0.0757,0.0962,-0.0655,0.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.4345,0.3408,0.0896,1,0.4657,0.5274,0.4352,0.4718,-0.0833,-0.3232,-0.1,-0.0868,-0.2466,0.1484,0.1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2847,0.2304,-0.0113,0.4657,1,0.3905,0.4213,0.469,0.2625,-0.4801,-0.307,-0.3437,-0.1994,-0.0175,-0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.5165,0.4679,0.1478,0.5274,0.3905,1,0.3458,0.4147,0.1035,-0.4849,-0.3487,-0.2763,-0.2603,0.0538,0.1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.5964,0.1893,0.0305,0.4352,0.4213,0.3458,1,0.4456,0.3495,-0.4308,-0.2934,-0.3181,-0.1842,0.262,0.4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3977,0.2773,-0.0324,0.4718,0.469,0.4147,0.4456,1,0.5095,-0.5076,-0.3284,-0.2804,0.1994,0.2116,0.1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2107,-0.1025,0.0309,-0.0833,0.2625,0.1035,0.3495,0.5095,1,-0.3949,-0.4546,-0.3287,0.238,0.076,0.4301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3902,-0.1556,-0.0399,-0.3232,-0.4801,-0.4849,-0.4308,-0.5076,-0.3949,1,0.5596,0.3014,-0.0057,0.0646,-0.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4719,-0.2132,-0.3241,-0.1,-0.307,-0.3487,-0.2934,-0.3284,-0.4546,0.5596,1,0.2578,-0.1286,-0.1021,-0.3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3316,-0.1403,-0.0757,-0.0868,-0.3437,-0.2763,-0.3181,-0.2804,-0.3287,0.3014,0.2578,1,-0.0427,0.0266,-0.2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1006,0.056,0.0962,-0.2466,-0.1994,-0.2603,-0.1842,0.1994,0.238,-0.0057,-0.1286,-0.0427,1,-0.2742,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.3056,0.0856,-0.0655,0.1484,-0.0175,0.0538,0.262,0.2116,0.076,0.0646,-0.1021,0.0266,-0.2742,1,0.0324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
