"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1846,0.2194,0,0,0,0
"A_Rspct",0,0.1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1205,0,0.1108,0,0,0
"A_Trust",0,0,0.1152,0,0,0,0,0,0,0.1167,0.1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1142,0,0,0,0,0.1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1522,0,0,0,0
"C_Prdctv",0,0.1138,0,0,0.1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1174,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.1166,0,0.1093,0,0.112,0,0,0.1211,0,0,0,0,0.1191,0,0,0.1235,0,0,0,0,0.1069,0,0,0.1816,0,0,0
"E_Assert",0,0,0,0,0,0,0.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1239,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.1223,0,0,0,0,0.1182,0,0.1067,0,0,0,0,0.1069,0,0,0,0,0,0.1122,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0.1128,0,0,0.1174,0.1095,0,0,0,0.1096,0,0.1103,0,0,0.1149,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0.078,0.0806,0,0,0,0,0,0.0753,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792,0
"N_Depr",0,0,0,0,0,0,0,0,0,0.0282,0.0313,0,0,0,0.0281,0,0,0,0,0.0274,0,0,0,0,0.035,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1524,0,0,0,0.1962,0,0,0,0.1642,0.2919,0,0,0,0,0,0,0,0,0.1569
"O_AesSens",0,0,0,0,0,0.1193,0,0,0,0,0,0,0.1252,0,0,0,0,0,0,0,0,0,0,0,0,0.1659,0,0,0,0
"O_CrtvImag",0.1129,0,0,0,0,0,0,0,0,0,0,0,0,0.1129,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0.1241,0,0.1179,0,0,0,0,0,0,0,0,0,0,0.1645,0,0,0,0
