"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1077,0,0,0,0,0.1066,0,0,0,0.1058,0,0,0,0,0,0,0.107,0.1064,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1206,0.1143,0,0,0,0,0,0.1206,0,0,0,0,0,0.118,0,0,0,0,0,0,0,0,0,0,0,0.1199,0,0,0
"A_Trust",0,0,0.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1417,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1327,0,0,0,0,0,0,0,0,0.1346,0,0,0,0,0,0,0,0,0,0.1324,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1272,0,0.1282,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.1175,0,0.1237,0.1308,0,0,0.1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,0,0,0
"E_Assert",0,0,0,0,0,0,0.1182,0,0,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1182,0,0,0,0,0,0
"E_EnerLev",0.1086,0,0,0,0,0,0,0.1158,0,0,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0.109,0
"E_Scblty",0,0,0.1106,0,0.1159,0,0,0.1229,0.1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1099,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1237,0,0,0,0.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.1232,0,0,0,0,0,0.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1346,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0,0,0,0,0,0.1243,0,0,0,0,0,0.1275,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1296,0.128,0,0,0.1311,0,0,0,0,0,0,0.1357,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305,0,0,0,0,0,0,0.1305,0,0,0,0,0,0,0,0
