"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,-0.0762,0.2292,-0.0011,0.1433,0.2325,-8e-04,0.1071,-0.0033,-8e-04,-0.12,-0.0229,0.0319,0.1446,0.0315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0762,1,-0.0101,0.0288,-0.0405,0.0181,0.0139,0.1468,0.0169,0.0442,-0.0022,-0.3247,-0.2341,0.0757,-0.1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2292,-0.0101,1,-0.0752,-0.0115,-0.0455,-0.0281,0.3374,0.0081,-0.0746,-0.1671,-0.2813,0.3062,0.1838,0.0568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0011,0.0288,-0.0752,1,0.4602,0.166,0.0079,0.1835,0.0536,-0.0036,0.0425,0.0424,0.1234,-0.099,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1433,-0.0405,-0.0115,0.4602,1,0.2858,0.0972,0.062,0.1722,0.0276,0.0245,-0.1104,0.2479,-0.0149,-0.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2325,0.0181,-0.0455,0.166,0.2858,1,0.1027,0.1228,0.2141,0.01,-0.1127,-0.2051,-0.0627,-0.1045,0.1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-8e-04,0.0139,-0.0281,0.0079,0.0972,0.1027,1,0.2376,0.4421,-0.216,-0.0954,0.0636,0.1469,0.1954,0.1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1071,0.1468,0.3374,0.1835,0.062,0.1228,0.2376,1,0.2533,-0.2954,-0.2908,-0.082,0.1746,0.2712,0.0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0033,0.0169,0.0081,0.0536,0.1722,0.2141,0.4421,0.2533,1,-0.1222,-0.3027,-0.0124,0.2199,0.1979,0.1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-8e-04,0.0442,-0.0746,-0.0036,0.0276,0.01,-0.216,-0.2954,-0.1222,1,0.5275,0.1523,-0.25,-0.1451,-0.0831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.12,-0.0022,-0.1671,0.0425,0.0245,-0.1127,-0.0954,-0.2908,-0.3027,0.5275,1,0.3137,-0.171,-0.2415,-0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0229,-0.3247,-0.2813,0.0424,-0.1104,-0.2051,0.0636,-0.082,-0.0124,0.1523,0.3137,1,-0.1453,0.0865,-0.1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0319,-0.2341,0.3062,0.1234,0.2479,-0.0627,0.1469,0.1746,0.2199,-0.25,-0.171,-0.1453,1,-0.0024,0.0431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.1446,0.0757,0.1838,-0.099,-0.0149,-0.1045,0.1954,0.2712,0.1979,-0.1451,-0.2415,0.0865,-0.0024,1,0.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0315,-0.1033,0.0568,0.151,-0.0111,0.1823,0.1038,0.0902,0.1223,-0.0831,-0.121,-0.1638,0.0431,0.1478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8518,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8293,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9946,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7355,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7857,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8039,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5522,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7102,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6243,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8411,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7266,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7832,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8466
