"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.0505,0,0,0,0,0,0,0,0,0,-0.3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1598,0,0,-0.3499,0,0,0.2931,0,0,0,0,0,0,0,0,0,0.2725,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,-0.3039,0,0,0,0,0,0,0,0,0,0,0,-0.3779,0,-0.2351,0
"C_Org",0,0,0,0.1366,0,0,0,0,0,0,0,0,-0.382,0,0,0,0,0,0,0,0,0,0,0,-0.2796,0,0,0,0,0.3274
"C_Prdctv",0,0,0.3537,0,-0.1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283
"C_Rspnbl",0,0,0,0,0,-0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0784,0,0,0,0,0,0,0.3036,0,0,0,0,0,0,0,0,0,-0.2995,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.2649,0,0,0,-0.329,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3912,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.038,0,0,0,0,-0.2798,0,0,0,0,0,0,0,0,0.3395,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0512,0,0,0,-0.3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,-0.295,0,-0.2806,0,0,0,0,-0.328,0,0,0.0358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
