"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.4462,0.2349,0.0668,-0.2291,0.2089,0.1125,0.0328,0.0307,-0.0263,-0.2468,0.0052,-0.0891,-0.0509,0.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.4462,1,0.2457,0.0075,-0.0444,0.1595,0.2158,0.2187,0.26,-0.0293,-0.2676,-0.1754,0.0547,-0.038,0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2349,0.2457,1,-0.0273,-0.0773,-0.0142,-0.0715,-0.1365,-0.2581,-0.2559,-0.2847,-0.3222,0.1418,-0.2721,0.2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0668,0.0075,-0.0273,1,0.0565,0.2646,0.1083,0.1449,0.2506,-0.2141,-0.1656,-0.0196,-0.0148,-0.0115,-0.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.2291,-0.0444,-0.0773,0.0565,1,0.1991,-0.0583,0.2941,0.2308,-0.1226,-0.0833,0.0371,-0.1621,0.2131,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2089,0.1595,-0.0142,0.2646,0.1991,1,0.0313,0.2464,0.1976,-0.2885,-0.4226,-0.0747,-0.1778,0.1594,0.0364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1125,0.2158,-0.0715,0.1083,-0.0583,0.0313,1,0.2612,0.1931,-0.0853,-0.1472,-0.1594,0.0392,0.2234,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0328,0.2187,-0.1365,0.1449,0.2941,0.2464,0.2612,1,0.5872,-0.3195,-0.0855,-0.0946,-0.0723,0.1913,-0.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0307,0.26,-0.2581,0.2506,0.2308,0.1976,0.1931,0.5872,1,-0.057,0.0059,-0.0049,0.1291,0.1969,-0.0489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0263,-0.0293,-0.2559,-0.2141,-0.1226,-0.2885,-0.0853,-0.3195,-0.057,1,0.4834,0.1787,-0.045,-0.1309,-0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
