"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9911,0.1897,0.1072,-0.0244,-0.0042,0.346,-0.1345,-0.0613,0.0266,-0.0073,0.0441,-0.2017,0.1108,0.22,-0.2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1897,0.999,-0.0106,0.0496,0.4425,0.1962,0.2342,0.0313,0.2399,-0.3115,-0.1679,-0.0668,0.159,0.1014,-0.0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1072,-0.0106,0.9932,0.2217,-0.0892,-0.1043,0.2659,-0.0766,-0.0249,0.0537,0.1623,-0.0809,0.0107,-0.1553,0.1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0244,0.0496,0.2217,0.9764,0.0636,-0.1325,0.0598,-0.0889,-0.1866,-0.0269,0.2113,0.02,0.0545,-0.0812,0.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0042,0.4425,-0.0892,0.0636,0.9909,0.0062,0.0799,0.1278,0.2107,-0.2548,-0.2873,-0.0717,0.1413,0.0804,-0.0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.346,0.1962,-0.1043,-0.1325,0.0062,0.9955,-0.0156,0,-0.0203,-0.1985,-0.1521,0.0586,-0.0907,0.2189,-0.1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.1345,0.2342,0.2659,0.0598,0.0799,-0.0156,0.9729,-0.0468,0.2745,-0.2021,-0.1797,-0.0674,0.2355,0.0513,0.1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0613,0.0313,-0.0766,-0.0889,0.1278,0,-0.0468,0.9781,0.3161,-0.2305,-0.3147,-0.1353,0.0729,0.1669,0.1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0266,0.2399,-0.0249,-0.1866,0.2107,-0.0203,0.2745,0.3161,0.9963,-0.2929,-0.3715,-0.3501,0.274,0.1531,0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0073,-0.3115,0.0537,-0.0269,-0.2548,-0.1985,-0.2021,-0.2305,-0.2929,0.9938,0.3947,0.0767,-0.0586,-0.0345,-0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0441,-0.1679,0.1623,0.2113,-0.2873,-0.1521,-0.1797,-0.3147,-0.3715,0.3947,0.9775,0.2098,-0.1807,-0.3767,-0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2017,-0.0668,-0.0809,0.02,-0.0717,0.0586,-0.0674,-0.1353,-0.3501,0.0767,0.2098,0.9981,-0.1818,-0.2044,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1108,0.159,0.0107,0.0545,0.1413,-0.0907,0.2355,0.0729,0.274,-0.0586,-0.1807,-0.1818,0.9998,0.0525,-0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.22,0.1014,-0.1553,-0.0812,0.0804,0.2189,0.0513,0.1669,0.1531,-0.0345,-0.3767,-0.2044,0.0525,0.9871,-0.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.2071,-0.0409,0.1047,0.1951,-0.0656,-0.1508,0.1191,0.1876,0.0425,-0.173,-0.0812,0.0041,-0.062,-0.0327,0.9883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
