"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9949,0.2254,0.0947,-0.1941,0.0841,0.016,0.0657,0.1338,0.0555,-0.1079,-0.3964,-0.2506,0.1668,0.474,0.2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2254,0.9991,-0.196,0.2758,0.276,0.3685,0.1632,0.485,0.3409,-0.2186,-0.2632,-0.1418,0.2314,0.2422,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0947,-0.196,0.998,-0.0091,-0.0036,-0.0765,-0.0018,-0.0791,-0.1173,-0.0353,-0.1163,-0.1516,0.0136,-0.0613,0.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1941,0.2758,-0.0091,0.9941,0.1439,0.4162,0.0841,0.1796,0.1067,-0.0699,0.0124,-0.0074,0.0763,-0.0389,0.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0841,0.276,-0.0036,0.1439,0.9695,0.3987,0.1786,0.3654,0.3534,0.0426,-0.1259,-0.187,0.044,0.055,-0.0432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.016,0.3685,-0.0765,0.4162,0.3987,0.9951,0.3241,0.2158,0.497,-0.2827,-0.1718,0.0702,-0.0739,0.135,0.1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0657,0.1632,-0.0018,0.0841,0.1786,0.3241,0.989,-0.1031,0.2115,0.2103,-0.1361,0.0383,0.0592,0.2098,0.0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1338,0.485,-0.0791,0.1796,0.3654,0.2158,-0.1031,0.9976,0.5158,-0.2881,-0.3526,-0.1587,0.2592,0.287,0.1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0555,0.3409,-0.1173,0.1067,0.3534,0.497,0.2115,0.5158,0.9975,-0.2168,-0.2805,-0.0119,0.0357,0.3429,0.1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1079,-0.2186,-0.0353,-0.0699,0.0426,-0.2827,0.2103,-0.2881,-0.2168,0.9979,0.2829,0.3021,-0.0333,-0.1053,-0.1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3964,-0.2632,-0.1163,0.0124,-0.1259,-0.1718,-0.1361,-0.3526,-0.2805,0.2829,0.9974,0.4689,-0.2529,-0.3648,-0.0779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2506,-0.1418,-0.1516,-0.0074,-0.187,0.0702,0.0383,-0.1587,-0.0119,0.3021,0.4689,0.9733,-0.297,-0.1218,0.0886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1668,0.2314,0.0136,0.0763,0.044,-0.0739,0.0592,0.2592,0.0357,-0.0333,-0.2529,-0.297,0.9958,0.291,-0.1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.474,0.2422,-0.0613,-0.0389,0.055,0.135,0.2098,0.287,0.3429,-0.1053,-0.3648,-0.1218,0.291,0.9933,0.2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.2882,-0.03,0.0576,0.0892,-0.0432,0.1404,0.0657,0.1293,0.1698,-0.1869,-0.0779,0.0886,-0.1114,0.2898,0.9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6743,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7514,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8857,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4827,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9604,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4175,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9895,0,0,0,0,0,0
