"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0983,0,0,0,0,0,0,0,0,0,0,-0.2621,0,0,0,0,0,0,0.3872,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.2273,0.2248,-0.1471,0,0,0,0,0,0,0,0,0,0,-0.4143,0,0,0,0,0,0,0,0.3019,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1703,0,0,0,-0.2393,0,-0.3997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3111,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.0802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2582,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0589,0,0,0,0,0,0,0,0,0,0.3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.3295,0,-0.485,0,0,0,0.0598,0,0,0,0,0,0,0,0,-0.2555,0,0,0,0,0,0,0,0.3559,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3476,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1122,-0.2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3098,-0.267,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0193,0,0,0,0,0,0,-0.2934,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3691,0,0,0,0,0
"N_EmoVol",0.4473,0,0,0,0,0,0,0,0,0.2678,-0.416,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5077,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,-0.2836,-0.1737,0,0.3049,0,0,0,0,0,0,0,0,0,0,-0.2376,0,0,0,0
"O_CrtvImag",0,0,0,0,-0.2787,0,0,0,0,0,0,0,0,-0.1958,0,0.3286,0,0,0,0,0,0,0,0,0,-0.4975,0.4035,0,0,0
"O_IntCur",0,0,0,0,0,0,-0.3008,0,0,-0.3261,0,0,0,0,-0.0207,0,0,0,0,0,0,0,0.2562,0,0,0,0,0,0,0
