"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1923,0,0,0,0,0,-0.2253,0,0,0,0.3386,0,0,0,0,0,0,0.4749,0,0,0.6896,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5085,0,0,0,0,0,0
"A_Trust",0,0,0.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4179,0,0,0,0,0
"C_Org",0,0,0,-0.0089,0,0,0,0,0,0,0,0,0,0,0,0.3488,0,0,0,0,0,0,0,0,-0.3351,0,0,0,0,0
"C_Prdctv",0,0,0.2922,0,-0.4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5685,0,0,0.4207,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1709,0,0,0,0,0,0,0,0,0,-0.5837,0,0,0,0.5471,0,0,0,0,0,0,0,0,0.4579,0
"E_Assert",0,0,0,0,0,0,-0.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.2853,0,0,0,0,0,-0.081,0,0,0,0,0,0,0,0,0,0,0.3324,0,0,0,0,0.8874,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0.427,0,0,0.1578,0,0,0,0,0,0,0,0,0,0,0,0,1.1009,-0.8285,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0509,0,0,0,0,-0.3091,0,0,0,0,0,-0.3713,0,0,0,0,0,0.3003,0,0,0
"N_Depr",0.5224,0,0.2614,-0.5803,0,0,0,0,0,0,0.2539,0,-0.5541,0,0,0,0,0,0,-0.69,0,0,0,0,0,0,0,0.227,0,0
"N_EmoVol",0,0,0,0,0,0,-0.2798,0,0,0,0,0.2883,0,0,0,0,0,0,0,-0.2246,0,0,0,0,0,0.5112,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0.2957,-0.414,0,0,0,0,-0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3815
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4376,0,0,0,0,0,0,0,0,0.3415,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4515,0
